A (...) Received Remittances From People Living Abroad?,How Much Did You Receive (...) Remittances From People Living Abroad?,Department,Unique Household Number
2,0,1,460
2,0,1,460
2,0,1,460
2,0,1,461
2,0,1,461
0,0,1,461
0,0,1,461
0,0,1,461
2,0,1,462
2,0,1,462
2,0,1,462
2,0,1,463
2,0,1,463
2,0,1,463
2,0,1,463
2,0,1,463
2,0,1,464
2,0,1,464
2,0,1,464
2,0,1,464
2,0,1,464
2,0,1,465
2,0,1,465
2,0,1,465
0,0,1,465
2,0,1,466
2,0,1,466
2,0,1,467
2,0,1,467
2,0,1,467
2,0,1,468
1,4500,1,468
2,0,1,468
2,0,1,468
0,0,1,468
2,0,1,469
2,0,1,469
2,0,1,470
2,0,1,470
2,0,1,470
2,0,1,470
2,0,1,471
2,0,1,471
2,0,1,471
2,0,1,471
2,0,1,471
2,0,1,471
2,0,1,471
2,0,1,471
2,0,1,472
2,0,1,472
2,0,1,472
0,0,1,472
2,0,1,473
2,0,1,473
2,0,1,473
0,0,1,473
0,0,1,473
2,0,1,474
2,0,1,474
2,0,1,474
2,0,1,475
2,0,1,475
0,0,1,475
2,0,1,476
2,0,1,476
0,0,1,476
2,0,1,489
2,0,1,489
2,0,1,489
2,0,1,489
2,0,1,489
2,0,1,489
2,0,1,489
2,0,1,490
2,0,1,490
2,0,1,490
2,0,1,490
2,0,1,490
0,0,1,490
2,0,1,491
2,0,1,491
2,0,1,491
2,0,1,491
2,0,1,491
2,0,1,491
2,0,1,491
2,0,1,492
2,0,1,492
0,0,1,492
0,0,1,492
2,0,1,493
2,0,1,493
2,0,1,493
2,0,1,493
2,0,1,494
2,0,1,494
2,0,1,495
2,0,1,495
2,0,1,495
2,0,1,495
0,0,1,495
2,0,1,496
2,0,1,496
0,0,1,496
2,0,1,497
2,0,1,497
0,0,1,497
2,0,1,498
2,0,1,498
2,0,1,499
2,0,1,499
2,0,1,499
2,0,1,499
2,0,1,499
2,0,1,500
2,0,1,500
2,0,1,501
2,0,1,501
2,0,1,501
2,0,1,501
0,0,1,501
1,600,1,502
2,0,1,502
2,0,1,502
2,0,1,503
2,0,1,503
0,0,1,503
2,0,1,503
2,0,1,504
2,0,1,504
2,0,1,504
2,0,1,504
2,0,1,504
2,0,1,505
2,0,1,505
2,0,1,505
2,0,1,505
2,0,1,506
2,0,1,506
2,0,1,506
2,0,1,507
2,0,1,507
2,0,1,507
2,0,1,507
2,0,1,507
2,0,1,507
2,0,1,507
2,0,1,507
2,0,1,507
2,0,1,507
2,0,1,507
2,0,1,507
2,0,1,508
2,0,1,508
2,0,1,508
2,0,1,508
2,0,1,509
2,0,1,509
2,0,1,509
2,0,1,509
2,0,1,509
2,0,1,509
2,0,1,509
2,0,1,509
2,0,1,509
0,0,1,509
0,0,1,509
2,0,1,510
2,0,1,510
0,0,1,510
2,0,1,511
2,0,1,512
2,0,1,512
2,0,1,512
2,0,1,512
2,0,1,512
2,0,1,513
2,0,1,513
0,0,1,513
2,0,1,514
2,0,1,514
2,0,1,514
2,0,1,514
2,0,1,514
2,0,1,515
2,0,1,515
2,0,1,516
2,0,1,516
0,0,1,516
2,0,1,517
2,0,1,517
0,0,1,517
2,0,1,518
2,0,1,518
2,0,1,518
0,0,1,518
2,0,1,519
2,0,1,519
2,0,1,520
2,0,1,520
2,0,1,520
2,0,1,520
2,0,1,520
2,0,1,520
2,0,1,521
2,0,1,521
0,0,1,521
2,0,1,522
2,0,1,522
0,0,1,522
2,0,1,523
2,0,1,523
2,0,1,523
2,0,1,523
0,0,1,523
2,0,1,524
2,0,1,524
2,0,1,524
2,0,1,524
2,0,1,525
2,0,1,525
2,0,1,526
2,0,1,526
2,0,1,526
2,0,1,526
0,0,1,526
2,0,1,527
2,0,1,528
2,0,1,529
2,0,1,529
2,0,1,529
2,0,1,529
2,0,1,529
2,0,1,529
2,0,1,530
2,0,1,530
2,0,1,530
2,0,1,531
2,0,1,531
2,0,1,531
2,0,1,531
2,0,1,531
2,0,1,532
2,0,1,532
2,0,1,532
2,0,1,532
2,0,1,533
2,0,1,533
2,0,1,533
2,0,1,533
2,0,1,533
2,0,1,533
2,0,1,533
2,0,1,534
2,0,1,534
2,0,1,534
2,0,1,534
2,0,1,535
2,0,1,535
2,0,1,535
2,0,1,535
2,0,1,536
2,0,1,536
2,0,1,536
2,0,1,537
2,0,1,537
0,0,1,537
2,0,1,538
2,0,1,538
0,0,1,538
2,0,1,539
2,0,1,539
2,0,1,540
2,0,1,540
2,0,1,540
0,0,1,540
2,0,1,541
2,0,1,541
2,0,1,541
2,0,1,542
2,0,1,542
2,0,1,542
0,0,1,542
2,0,1,542
2,0,1,543
2,0,1,543
2,0,1,543
0,0,1,543
2,0,1,544
2,0,1,544
2,0,1,544
2,0,1,544
0,0,1,544
2,0,1,545
2,0,1,545
2,0,1,546
2,0,1,546
2,0,1,546
2,0,1,546
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,547
2,0,1,548
1,1500,1,548
2,0,1,549
2,0,1,549
2,0,1,549
2,0,1,549
2,0,1,549
2,0,1,549
0,0,1,549
2,0,1,550
2,0,1,550
2,0,1,550
2,0,1,550
0,0,1,550
2,0,1,550
2,0,1,551
2,0,1,551
2,0,1,551
2,0,1,551
2,0,1,552
2,0,1,552
2,0,1,552
2,0,1,552
2,0,1,552
2,0,1,552
2,0,1,553
2,0,1,553
2,0,1,553
0,0,1,553
2,0,1,553
2,0,1,554
2,0,1,554
2,0,1,554
2,0,1,554
2,0,1,554
2,0,1,555
2,0,1,555
2,0,1,555
2,0,1,555
2,0,1,555
2,0,1,555
2,0,1,555
2,0,1,555
2,0,1,555
0,0,1,555
2,0,1,556
2,0,1,556
2,0,1,556
2,0,1,556
2,0,1,556
1,6000,1,557
2,0,1,557
2,0,1,557
0,0,1,557
2,0,1,558
2,0,1,558
2,0,1,558
2,0,1,558
2,0,1,559
1,350,1,559
0,0,1,559
1,900,1,560
2,0,1,560
2,0,1,560
0,0,1,560
2,0,1,561
2,0,1,561
2,0,1,561
2,0,1,561
2,0,1,561
2,0,1,562
2,0,1,562
2,0,1,563
2,0,1,563
0,0,1,563
2,0,1,564
2,0,1,564
2,0,1,564
2,0,1,564
2,0,1,564
2,0,1,564
2,0,1,565
2,0,1,565
2,0,1,565
2,0,1,565
0,0,1,565
2,0,1,566
2,0,1,566
2,0,1,566
2,0,1,566
2,0,1,566
0,0,1,566
2,0,1,567
2,0,1,567
2,0,1,567
2,0,1,567
2,0,1,567
2,0,1,567
2,0,1,567
0,0,1,567
0,0,1,567
1,4500,1,568
2,0,1,568
2,0,1,568
2,0,1,568
2,0,1,568
2,0,1,568
2,0,1,569
2,0,1,569
2,0,1,569
2,0,1,569
2,0,1,569
2,0,1,569
2,0,1,569
2,0,1,569
0,0,1,569
2,0,1,570
2,0,1,570
2,0,1,571
2,0,1,571
2,0,1,571
2,0,1,571
2,0,1,571
2,0,1,572
2,0,1,572
2,0,1,572
2,0,1,573
2,0,1,573
2,0,1,573
2,0,1,573
2,0,1,573
0,0,1,573
1,2400,1,574
2,0,1,575
2,0,1,575
2,0,1,575
2,0,1,575
2,0,1,575
0,0,1,575
0,0,1,575
2,0,1,576
2,0,1,576
2,0,1,576
0,0,1,576
2,0,1,577
2,0,1,577
2,0,1,577
2,0,1,577
0,0,1,577
0,0,1,577
2,0,1,578
2,0,1,578
2,0,1,578
1,6000,1,578
2,0,1,578
2,0,1,579
2,0,1,579
2,0,1,579
2,0,1,579
2,0,1,579
2,0,1,580
2,0,1,580
0,0,1,580
2,0,1,581
2,0,1,581
2,0,1,581
2,0,1,581
2,0,1,582
2,0,1,582
2,0,1,582
2,0,1,582
2,0,1,582
2,0,1,583
2,0,1,583
0,0,1,583
2,0,1,584
2,0,1,584
2,0,1,585
2,0,1,586
2,0,1,586
2,0,1,587
2,0,1,587
2,0,1,588
2,0,1,588
2,0,1,588
2,0,1,588
2,0,1,588
2,0,1,588
2,0,1,588
0,0,1,588
2,0,1,589
2,0,1,589
2,0,1,589
2,0,1,589
2,0,1,589
0,0,1,589
2,0,1,590
2,0,1,590
2,0,1,590
0,0,1,590
2,0,1,590
2,0,1,590
2,0,1,590
2,0,1,591
2,0,1,591
2,0,1,591
2,0,1,591
2,0,1,591
2,0,1,591
2,0,1,592
2,0,1,592
2,0,1,593
2,0,1,593
1,5700,1,594
2,0,1,594
2,0,1,594
2,0,1,594
2,0,1,594
2,0,1,594
2,0,1,595
2,0,1,596
2,0,1,596
2,0,1,596
2,0,1,596
2,0,1,596
2,0,1,596
2,0,1,596
2,0,1,597
2,0,1,598
2,0,1,598
0,0,1,598
0,0,1,598
2,0,1,598
0,0,1,598
2,0,1,599
2,0,1,599
1,1152,1,600
2,0,1,600
2,0,1,600
2,0,1,600
2,0,1,600
2,0,1,601
2,0,1,601
2,0,1,601
2,0,1,601
1,1542,1,602
2,0,1,603
2,0,1,603
2,0,1,603
2,0,1,603
2,0,1,604
2,0,1,604
2,0,1,604
0,0,1,604
2,0,1,605
2,0,1,605
2,0,1,605
2,0,1,605
2,0,1,605
0,0,1,605
2,0,1,606
2,0,1,606
2,0,1,606
2,0,1,606
0,0,1,606
1,15000,1,607
2,0,1,607
2,0,1,607
2,0,1,607
2,0,1,608
2,0,1,608
2,0,1,608
2,0,1,608
2,0,1,609
2,0,1,609
2,0,1,609
2,0,1,610
2,0,1,610
0,0,1,610
0,0,1,610
2,0,1,611
2,0,1,612
2,0,1,612
2,0,1,613
2,0,1,613
2,0,1,613
2,0,1,614
2,0,1,614
2,0,1,614
2,0,1,614
2,0,1,614
0,0,1,614
2,0,1,615
2,0,1,615
2,0,1,615
2,0,1,616
2,0,1,616
2,0,1,616
0,0,1,616
2,0,1,616
2,0,1,616
0,0,1,616
0,0,1,616
0,0,1,616
2,0,1,616
2,0,1,617
2,0,1,617
2,0,1,617
2,0,1,617
2,0,1,618
2,0,1,618
2,0,1,618
2,0,1,618
2,0,1,618
2,0,1,619
2,0,1,619
0,0,1,619
2,0,1,620
2,0,1,620
2,0,1,620
2,0,1,620
0,0,1,620
0,0,1,620
2,0,1,621
2,0,1,621
2,0,1,621
2,0,1,622
2,0,1,622
2,0,1,622
2,0,1,622
2,0,1,622
2,0,1,622
0,0,1,622
2,0,1,623
2,0,1,623
2,0,1,623
2,0,1,623
2,0,1,624
2,0,1,624
0,0,1,624
2,0,1,624
2,0,1,625
2,0,1,625
2,0,1,626
2,0,1,626
2,0,1,627
2,0,1,627
2,0,1,627
2,0,1,627
2,0,1,628
2,0,1,628
2,0,1,628
2,0,1,629
2,0,1,630
2,0,1,630
2,0,1,630
0,0,1,630
2,0,1,631
2,0,1,631
2,0,1,631
2,0,1,631
2,0,1,631
2,0,1,632
1,2250,1,632
2,0,1,632
2,0,1,632
0,0,1,632
2,0,1,632
2,0,1,632
2,0,1,633
2,0,1,633
2,0,1,634
2,0,1,634
2,0,1,635
2,0,1,635
2,0,1,635
2,0,1,635
2,0,1,635
2,0,1,635
2,0,1,636
2,0,1,636
2,0,1,636
2,0,1,636
0,0,1,636
2,0,1,637
2,0,1,637
2,0,1,638
2,0,1,638
1,1500,1,639
2,0,1,639
2,0,1,640
2,0,1,640
0,0,1,640
0,0,1,640
2,0,1,641
2,0,1,641
2,0,1,641
2,0,1,641
2,0,1,642
2,0,1,643
2,0,1,643
2,0,1,643
0,0,1,643
0,0,1,643
2,0,1,644
2,0,1,644
0,0,1,644
0,0,1,644
2,0,1,645
2,0,1,645
2,0,1,645
2,0,1,645
2,0,1,645
2,0,1,646
2,0,1,646
2,0,1,646
2,0,1,646
2,0,1,647
2,0,1,647
2,0,1,647
2,0,1,648
2,0,1,648
2,0,1,649
2,0,1,649
2,0,1,649
2,0,1,650
2,0,1,650
2,0,1,650
2,0,1,651
2,0,1,651
2,0,1,651
2,0,1,652
2,0,1,652
2,0,1,652
2,0,1,652
2,0,1,652
2,0,1,652
2,0,1,652
2,0,1,652
1,756,1,653
2,0,1,653
2,0,1,654
2,0,1,654
2,0,1,655
2,0,1,655
2,0,1,656
2,0,1,656
2,0,1,656
2,0,1,656
2,0,1,656
0,0,1,656
2,0,1,657
2,0,1,657
2,0,1,657
0,0,1,657
0,0,1,657
2,0,1,658
2,0,1,658
2,0,1,658
2,0,1,658
2,0,1,658
2,0,1,658
2,0,1,659
2,0,1,660
2,0,1,660
2,0,1,660
2,0,1,660
2,0,1,660
0,0,1,660
2,0,1,661
2,0,1,661
2,0,1,662
2,0,1,663
2,0,1,664
2,0,1,664
2,0,1,665
2,0,1,665
2,0,1,665
2,0,1,665
2,0,1,666
2,0,1,666
2,0,1,666
2,0,1,666
2,0,1,666
2,0,1,667
2,0,1,667
2,0,1,667
2,0,1,667
0,0,1,667
2,0,1,667
2,0,1,667
0,0,1,667
2,0,1,668
2,0,1,669
2,0,1,669
2,0,1,669
2,0,1,670
2,0,1,670
2,0,1,670
0,0,1,670
2,0,1,671
2,0,1,671
2,0,1,671
2,0,1,672
2,0,1,672
0,0,1,672
2,0,1,672
2,0,1,673
2,0,1,673
2,0,1,673
2,0,1,673
2,0,1,673
2,0,1,673
1,3150,1,674
2,0,1,674
2,0,1,674
2,0,1,674
2,0,1,674
0,0,1,674
2,0,1,675
2,0,1,675
2,0,1,675
2,0,1,675
2,0,1,676
2,0,1,676
2,0,1,676
2,0,1,676
2,0,1,676
2,0,1,677
2,0,1,677
2,0,1,677
2,0,1,677
2,0,1,677
2,0,1,678
2,0,1,678
0,0,1,678
2,0,1,679
2,0,1,679
2,0,1,679
2,0,1,679
2,0,1,679
1,700,1,679
1,700,1,679
2,0,1,680
2,0,1,681
2,0,1,681
2,0,1,681
2,0,1,682
2,0,1,682
2,0,1,682
2,0,1,682
2,0,1,682
2,0,1,682
0,0,1,682
2,0,1,682
2,0,1,683
2,0,1,683
2,0,1,683
2,0,1,683
0,0,1,683
1,4800,1,684
2,0,1,684
2,0,1,684
2,0,1,684
2,0,1,685
2,0,1,685
2,0,1,685
2,0,1,686
2,0,1,686
2,0,1,686
2,0,1,686
2,0,1,687
2,0,1,687
2,0,1,687
0,0,1,687
2,0,1,688
2,0,1,688
2,0,1,688
2,0,1,688
2,0,1,688
1,1440,1,689
1,1440,1,689
2,0,1,689
2,0,1,689
2,0,1,689
0,0,1,689
2,0,1,690
2,0,1,690
2,0,1,690
2,0,1,690
0,0,1,690
2,0,1,690
2,0,1,690
2,0,1,691
2,0,1,691
2,0,1,716
2,0,1,717
2,0,1,717
0,0,1,717
0,0,1,717
2,0,1,718
2,0,1,718
0,0,1,718
2,0,1,719
2,0,1,719
2,0,1,719
2,0,1,719
2,0,1,719
2,0,1,719
0,0,1,719
0,0,1,719
2,0,1,720
2,0,1,720
2,0,1,720
2,0,1,720
0,0,1,720
0,0,1,720
2,0,1,720
2,0,1,721
2,0,1,721
2,0,1,721
2,0,1,721
2,0,1,722
2,0,1,722
2,0,1,722
2,0,1,722
0,0,1,722
0,0,1,722
0,0,1,722
2,0,1,723
2,0,1,723
2,0,1,724
2,0,1,724
2,0,1,724
2,0,1,724
2,0,1,724
2,0,1,724
2,0,1,724
2,0,1,724
0,0,1,724
0,0,1,724
2,0,1,725
2,0,1,725
2,0,1,725
2,0,1,725
2,0,1,725
2,0,1,725
2,0,1,725
2,0,1,726
2,0,1,726
2,0,1,726
2,0,1,739
2,0,1,739
2,0,1,739
2,0,1,740
2,0,1,740
2,0,1,740
2,0,1,740
2,0,1,740
2,0,1,740
2,0,1,740
2,0,1,740
0,0,1,740
0,0,1,740
2,0,1,741
2,0,1,741
2,0,1,741
2,0,1,741
2,0,1,741
2,0,1,741
2,0,1,742
2,0,1,743
2,0,1,743
0,0,1,743
2,0,1,744
2,0,1,744
2,0,1,744
2,0,1,744
2,0,1,744
2,0,1,744
2,0,1,744
0,0,1,744
0,0,1,744
2,0,1,744
2,0,1,744
2,0,1,744
2,0,1,744
0,0,1,744
2,0,1,745
2,0,1,745
2,0,1,745
0,0,1,745
2,0,1,746
2,0,1,746
2,0,1,747
2,0,1,747
0,0,1,747
2,0,1,747
2,0,1,748
2,0,1,748
2,0,1,748
2,0,1,748
0,0,1,748
2,0,1,749
2,0,1,749
2,0,1,749
2,0,1,749
2,0,1,749
2,0,1,749
2,0,1,750
2,0,1,750
0,0,1,750
0,0,1,750
2,0,1,751
2,0,1,751
2,0,1,751
0,0,1,751
0,0,1,751
2,0,1,752
2,0,1,753
2,0,1,753
2,0,1,753
2,0,1,753
2,0,1,754
2,0,1,754
2,0,1,754
2,0,1,754
2,0,1,754
0,0,1,754
2,0,1,755
2,0,1,755
2,0,1,755
2,0,1,755
2,0,1,755
2,0,1,755
2,0,1,755
2,0,1,756
2,0,1,756
2,0,1,756
1,2250,1,757
2,0,1,757
2,0,1,757
2,0,1,757
0,0,1,757
2,0,1,757
2,0,1,758
2,0,1,758
2,0,1,758
2,0,1,758
2,0,1,758
2,0,1,759
2,0,1,760
2,0,1,760
2,0,1,760
2,0,1,760
2,0,1,761
2,0,1,761
2,0,1,761
2,0,1,762
2,0,1,762
2,0,1,762
0,0,1,762
2,0,1,762
2,0,1,763
2,0,1,763
2,0,1,764
2,0,1,764
2,0,1,764
2,0,1,764
2,0,1,765
2,0,1,765
2,0,1,766
2,0,1,766
2,0,1,767
2,0,1,767
2,0,1,767
2,0,1,767
2,0,1,776
2,0,1,776
2,0,1,776
2,0,1,777
2,0,1,778
2,0,1,778
0,0,1,778
0,0,1,778
2,0,1,779
2,0,1,779
2,0,1,779
0,0,1,779
2,0,1,780
2,0,1,780
2,0,1,780
2,0,1,780
2,0,1,781
2,0,1,781
2,0,1,781
2,0,1,781
2,0,1,781
2,0,1,782
2,0,1,782
2,0,1,796
2,0,1,796
2,0,1,796
2,0,1,796
0,0,1,796
0,0,1,796
2,0,1,796
2,0,1,796
0,0,1,796
2,0,1,797
2,0,1,797
0,0,1,797
2,0,1,798
2,0,1,798
0,0,1,798
2,0,1,799
2,0,1,799
0,0,1,799
2,0,1,800
2,0,1,800
2,0,1,801
2,0,1,801
2,0,1,802
2,0,1,802
0,0,1,802
2,0,1,803
2,0,1,803
2,0,1,804
2,0,1,804
2,0,1,804
2,0,1,804
2,0,1,805
2,0,1,806
2,0,1,807
2,0,1,807
2,0,1,807
2,0,1,807
2,0,1,808
2,0,1,808
2,0,1,808
2,0,1,808
2,0,1,809
2,0,1,809
2,0,1,809
2,0,1,809
2,0,1,809
0,0,1,809
2,0,1,810
2,0,1,810
2,0,1,810
2,0,1,810
2,0,1,811
2,0,1,811
2,0,1,812
2,0,1,812
2,0,1,812
2,0,1,812
0,0,1,812
2,0,1,813
2,0,1,813
2,0,1,813
2,0,1,813
0,0,1,813
2,0,1,814
2,0,1,814
2,0,1,814
2,0,1,814
2,0,1,814
2,0,1,814
0,0,1,814
2,0,1,815
2,0,1,815
2,0,1,815
2,0,1,815
2,0,1,815
2,0,1,816
2,0,1,816
2,0,1,816
2,0,1,817
2,0,1,817
2,0,1,817
2,0,1,817
2,0,1,817
2,0,1,818
1,7500,1,818
2,0,1,818
2,0,1,818
2,0,1,818
2,0,1,818
2,0,1,818
2,0,1,818
2,0,1,819
2,0,1,819
2,0,1,819
2,0,1,819
2,0,1,819
2,0,1,820
2,0,1,820
2,0,1,820
0,0,1,820
2,0,1,821
2,0,1,821
2,0,1,822
2,0,1,822
2,0,1,822
0,0,1,822
2,0,1,823
2,0,1,823
2,0,1,823
2,0,1,824
2,0,1,824
2,0,1,824
2,0,1,824
2,0,1,824
2,0,1,825
2,0,1,825
2,0,1,825
2,0,1,825
2,0,1,825
2,0,1,826
2,0,1,826
2,0,1,826
2,0,1,826
2,0,1,826
0,0,1,826
0,0,1,826
2,0,1,827
2,0,1,827
0,0,1,827
2,0,1,828
2,0,1,828
2,0,1,828
2,0,1,828
2,0,1,829
2,0,1,829
2,0,1,829
2,0,1,830
2,0,1,830
2,0,1,830
2,0,1,830
2,0,1,830
2,0,1,831
2,0,1,831
2,0,1,831
2,0,1,831
2,0,1,831
2,0,1,832
2,0,1,832
0,0,1,832
0,0,1,832
0,0,1,832
2,0,1,833
2,0,1,833
0,0,1,833
2,0,1,834
0,0,1,834
2,0,1,835
2,0,1,835
2,0,1,835
2,0,1,836
2,0,1,836
2,0,1,837
2,0,1,837
2,0,1,837
0,0,1,837
2,0,1,838
2,0,1,839
2,0,1,839
0,0,1,839
0,0,1,839
0,0,1,839
2,0,1,840
2,0,1,840
2,0,1,840
2,0,1,840
0,0,1,840
2,0,1,841
2,0,1,841
0,0,1,841
0,0,1,841
2,0,1,842
2,0,1,842
2,0,1,842
0,0,1,842
2,0,1,843
2,0,1,843
2,0,1,843
2,0,1,843
2,0,1,843
2,0,1,844
2,0,1,844
2,0,1,844
2,0,1,844
2,0,1,844
2,0,1,845
2,0,1,845
2,0,1,846
2,0,1,846
2,0,1,846
0,0,1,846
2,0,1,847
2,0,1,848
2,0,1,848
2,0,1,848
2,0,1,848
2,0,1,849
2,0,1,849
2,0,1,849
2,0,1,849
2,0,1,849
2,0,1,850
2,0,1,850
0,0,1,850
2,0,1,851
2,0,1,851
2,0,1,852
2,0,1,852
2,0,1,852
2,0,1,853
2,0,1,853
2,0,1,854
2,0,1,854
2,0,1,855
2,0,1,856
2,0,1,856
2,0,1,856
2,0,1,856
2,0,1,856
2,0,1,857
2,0,1,857
2,0,1,858
2,0,1,858
2,0,1,858
2,0,1,858
2,0,1,858
2,0,1,859
2,0,1,859
2,0,1,859
2,0,1,860
2,0,1,861
2,0,1,861
0,0,1,861
2,0,1,862
2,0,1,862
2,0,1,862
2,0,1,862
2,0,1,862
2,0,1,862
0,0,1,862
0,0,1,862
2,0,1,863
2,0,1,863
2,0,1,863
2,0,1,863
2,0,1,864
2,0,1,864
2,0,1,864
0,0,1,864
2,0,1,865
2,0,1,865
2,0,1,865
2,0,1,865
2,0,1,866
2,0,1,866
2,0,1,866
2,0,1,867
2,0,1,867
2,0,1,867
0,0,1,867
2,0,1,867
2,0,1,867
2,0,1,868
2,0,1,869
2,0,1,869
2,0,1,869
2,0,1,882
2,0,1,882
2,0,1,883
2,0,1,883
2,0,1,883
2,0,1,883
2,0,1,884
2,0,1,884
2,0,1,884
2,0,1,885
2,0,1,885
2,0,1,885
2,0,1,885
0,0,1,885
2,0,1,886
2,0,1,886
2,0,1,886
2,0,1,886
2,0,1,886
2,0,1,886
2,0,1,887
2,0,1,887
0,0,1,887
2,0,1,888
2,0,1,889
2,0,1,889
0,0,1,889
2,0,1,890
2,0,1,890
2,0,1,890
0,0,1,890
2,0,1,891
1,1500,1,891
2,0,1,892
2,0,1,892
2,0,1,892
2,0,1,893
2,0,1,893
2,0,1,893
2,0,1,893
2,0,1,894
2,0,1,894
2,0,1,894
2,0,1,894
0,0,1,894
2,0,1,895
2,0,1,895
2,0,1,895
2,0,1,895
2,0,1,895
2,0,1,896
0,0,1,896
2,0,1,897
2,0,1,897
2,0,1,897
2,0,1,897
0,0,1,897
1,4500,1,898
2,0,1,898
2,0,1,898
2,0,1,898
0,0,1,898
2,0,1,899
2,0,1,899
2,0,1,899
2,0,1,899
2,0,1,899
2,0,1,899
0,0,1,899
2,0,1,900
2,0,1,900
0,0,1,900
2,0,1,901
2,0,1,901
2,0,1,902
2,0,1,902
2,0,1,902
2,0,1,903
2,0,1,903
2,0,1,903
2,0,1,903
2,0,1,904
2,0,1,904
2,0,1,904
2,0,1,904
2,0,1,904
0,0,1,904
0,0,1,904
2,0,1,904
2,0,1,905
2,0,1,905
2,0,1,905
2,0,1,905
2,0,1,905
2,0,1,905
2,0,1,905
2,0,1,905
2,0,1,905
1,9500,1,906
2,0,1,906
2,0,1,906
2,0,1,906
2,0,1,907
2,0,1,907
2,0,1,907
2,0,1,907
2,0,1,907
2,0,1,908
2,0,1,908
2,0,1,908
2,0,1,908
2,0,1,908
2,0,1,909
2,0,1,909
2,0,1,909
2,0,1,910
2,0,1,910
2,0,1,910
2,0,1,910
2,0,1,910
2,0,1,910
2,0,1,910
2,0,1,911
2,0,1,911
2,0,1,911
0,0,1,911
2,0,1,912
2,0,1,912
2,0,1,912
2,0,1,912
2,0,1,912
2,0,1,912
2,0,1,912
2,0,1,913
2,0,1,913
2,0,1,913
2,0,1,913
2,0,1,913
2,0,1,913
2,0,1,914
2,0,1,914
0,0,1,914
1,1500,1,915
2,0,1,915
2,0,1,915
2,0,1,915
2,0,1,915
2,0,1,915
2,0,1,915
2,0,1,915
2,0,1,916
2,0,1,916
2,0,1,916
0,0,1,916
0,0,1,916
2,0,1,917
2,0,1,917
2,0,1,917
2,0,1,918
2,0,1,918
2,0,1,918
2,0,1,918
0,0,1,918
2,0,1,919
2,0,1,919
0,0,1,919
2,0,1,919
2,0,1,920
2,0,1,920
0,0,1,920
2,0,1,921
2,0,1,921
2,0,1,921
2,0,1,922
2,0,1,922
2,0,1,922
0,0,1,922
2,0,1,922
2,0,1,923
2,0,1,923
2,0,1,923
0,0,1,923
2,0,1,923
2,0,1,923
2,0,1,923
2,0,1,924
2,0,1,924
2,0,1,924
2,0,1,924
2,0,1,924
2,0,1,925
2,0,1,925
2,0,1,925
0,0,1,925
2,0,1,926
2,0,1,926
2,0,1,926
2,0,1,927
2,0,1,927
2,0,1,927
2,0,1,927
2,0,1,927
2,0,1,927
2,0,1,927
2,0,1,928
2,0,1,928
2,0,1,928
2,0,1,928
2,0,1,929
2,0,1,929
2,0,1,930
2,0,1,930
2,0,1,931
2,0,1,932
2,0,1,932
2,0,1,932
2,0,1,933
2,0,1,933
2,0,1,933
2,0,1,933
2,0,1,933
2,0,1,934
2,0,1,935
2,0,1,935
2,0,1,935
2,0,1,935
2,0,1,936
2,0,1,936
0,0,1,936
0,0,1,936
0,0,1,936
2,0,1,937
2,0,1,937
2,0,1,937
2,0,1,937
2,0,1,938
2,0,1,938
0,0,1,938
2,0,1,939
2,0,1,940
2,0,1,940
2,0,1,941
2,0,1,941
2,0,1,941
0,0,1,941
0,0,1,941
2,0,1,942
2,0,1,942
2,0,1,943
2,0,1,943
0,0,1,943
2,0,1,944
2,0,1,945
2,0,1,946
2,0,1,946
2,0,1,946
2,0,1,946
2,0,1,946
2,0,1,960
2,0,1,960
2,0,1,961
2,0,1,961
2,0,1,961
2,0,1,961
2,0,1,961
2,0,1,961
2,0,1,962
2,0,1,963
2,0,1,963
2,0,1,963
0,0,1,963
2,0,1,964
2,0,1,965
2,0,1,965
2,0,1,965
2,0,1,965
2,0,1,965
2,0,1,966
2,0,1,966
2,0,1,966
2,0,1,967
2,0,1,967
2,0,1,967
2,0,1,967
2,0,1,967
2,0,1,967
0,0,1,967
2,0,1,968
2,0,1,968
2,0,1,968
2,0,1,968
2,0,1,969
2,0,1,969
2,0,1,969
2,0,1,969
2,0,1,969
2,0,1,969
2,0,1,969
2,0,1,970
2,0,1,970
2,0,1,970
2,0,1,970
2,0,1,970
2,0,1,971
2,0,1,971
2,0,1,971
0,0,1,971
0,0,1,971
2,0,1,972
2,0,1,972
2,0,1,972
0,0,1,972
2,0,1,973
2,0,1,973
2,0,1,973
2,0,1,974
2,0,1,974
2,0,1,974
2,0,1,974
2,0,1,975
2,0,1,975
2,0,1,975
0,0,1,975
0,0,1,975
2,0,1,976
2,0,1,976
2,0,1,976
2,0,1,976
2,0,1,977
2,0,1,977
0,0,1,977
0,0,1,977
2,0,1,978
2,0,1,978
2,0,1,978
2,0,1,978
2,0,1,978
0,0,1,978
2,0,1,979
2,0,1,979
0,0,1,979
0,0,1,979
0,0,1,979
2,0,1,980
2,0,1,980
